gene	Adult_Hind_Gut	Adult_Mid_Gut	Adult_Accessory_gland	Adult_Brain	Adult_Crop	Larval_Wandering_fat_body	Adult_Head	Larvae_Wandering_Tubules	Adult_Ovary	Adult_Testes	Adult_Salivary_Gland	Adult_Carcass	Adult_Thoracoabdominal_ganglion	Larval_Feeding_Hind_Gut	Larval_Feeding_Mid_Gut	Larval_Feeding_Salivary_Gland	Adult_Female_Spermatheca_Mated	Adult_Female_Spermatheca_Virgin	Larval_Feeding_Malpighian_Tubule	Larval_Feeding_Fatbody	Larval_Feeding_Carcass	Larval_Feeding_Central_Nevous_System	Larval_Feeding_Trachea	Adult_Fatbody	Adult_Eye	Adult_Heart	Adult_Male_Ejaculatory_Duct	Adult_Trachea	Adult_Thoracic_Muscle	Adult_Wings
FBgn0035152	5.274300586	0.0001	6.250229104	6.758046902	6.561581522	6.317761355	5.960168618	0.0001	6.16696402	4.561306091	9.278950063	0.0001	6.712064842	0.0001	0.0001	8.222244769	6.44721544	6.917390922	0.0001	6.970139061	0.0001	6.954584876	6.495691652	6.498141715	7.216891763	6.175941594	0.0001	6.348516051	6.74181695	6.475103828
FBgn0035153	7.245778649	6.744922607	6.862400199	7.704350353	7.80433634	5.78980453	6.732916096	6.590684449	8.195703171	3.135289099	7.527600862	6.85384816	7.402487069	6.578945274	6.631188964	7.786709314	7.930858008	7.699885568	6.408270896	6.153868258	4.366669822	7.544466962	3.513314158	6.524585152	6.839425824	6.311155695	7.225917689	7.175652694	8.023130607	7.238810494
FBgn0035154	3.287929187	12.72516185	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	3.235831951	13.23906589	7.371516686	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	3.873860526	0.0001	0.0001
FBgn0035155	6.081981114	6.217415346	6.18761991	7.246002004	6.970254696	6.767468922	6.523591973	8.017987774	7.741102528	4.520758943	7.422828914	5.686465909	7.511641258	6.92369631	7.295375377	7.77942568	7.182159267	7.089392429	7.642318559	7.567581886	6.791272269	7.634254563	6.974934965	7.686365633	8.01306542	7.228067736	7.702091676	6.547328159	7.003507824	6.939891094
FBgn0035157	0.0001	0.0001	0.0001	4.930283376	0.0001	0.0001	3.334973792	0.0001	0.0001	0.0001	0.0001	0.0001	5.915144208	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	7.537855653	0.0001	0.0001	4.436062174	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035158	5.371759884	0.0001	0.0001	5.914691537	5.77141671	0.0001	4.312934795	4.406638768	5.151862118	0.0001	0.0001	0.0001	5.358294634	5.612141	0.0001	0.0001	5.499751485	5.72937443	5.327121465	0.0001	5.141917645	6.825636627	6.304938596	0.0001	5.638011541	5.49121478	5.537493338	4.802985925	0.0001	6.24827088
FBgn0035159	0.0001	0.0001	0.0001	3.835492156	0.0001	0.0001	0.0001	4.523775741	5.123482901	0.0001	0.0001	0.0001	3.842894823	0.0001	0.0001	0.0001	0.0001	0.0001	4.202256604	0.0001	0.0001	5.075122246	4.980522524	0.0001	0.0001	3.460991425	0.0001	0.0001	0.0001	3.248496459
FBgn0035160	5.013856977	4.511326521	10.84306278	4.868800599	6.249130206	9.281719375	4.840480473	6.043757842	7.570683724	4.122156014	6.284336923	5.292750043	5.890850577	4.485767032	4.257471698	4.760643741	5.604302725	6.582169303	4.211542469	6.821301532	4.741149703	7.687174285	7.814921791	6.031622641	6.382803228	7.403014966	8.068221205	7.11726431	0.0001	5.206736393
FBgn0035161	0.0001	0.0001	0.0001	0.0001	0.0001	6.731071266	0.0001	0.0001	0.0001	12.02502047	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035162	7.903915299	8.723074155	9.147706576	7.828819432	8.240784745	7.148486008	7.597255803	7.068341291	10.25472043	5.807979136	9.414475284	7.785187587	7.094639487	9.48885524	8.499429783	10.17844801	9.793263386	9.300155111	8.145989067	9.152311958	9.749471937	10.82367672	10.32775624	8.366352875	6.897779145	8.107973332	8.615582174	8.078606223	7.512337397	7.589902267
FBgn0035164	5.052563186	4.968042033	0.0001	5.603178739	5.168819404	0.0001	4.826958113	4.538565583	6.514357142	9.304719348	0.0001	0.0001	5.953754791	4.577393649	0.0001	5.433433535	4.670586224	4.266887363	4.465191073	0.0001	4.911263163	6.278634239	6.1975827	0.0001	6.199158849	4.916473153	4.72440798	4.166187092	0.0001	5.080801407
FBgn0035165	11.37149023	11.21981891	11.30115663	10.03187895	11.98791898	11.51731439	10.60223608	11.8008358	10.30256977	9.851672601	11.4061042	11.25618546	9.989451805	11.66076861	12.29519865	12.69821971	9.689717528	9.599130548	11.24567702	11.3386666	11.47981161	10.27494547	11.69932093	11.40840029	10.69135519	11.84654951	12.22013026	11.44669862	9.900610084	11.83610006
FBgn0035166	5.291493642	5.186718152	5.219643936	4.439268213	6.164907006	4.676963848	3.869759339	5.982711497	5.264675491	0.0001	5.852924038	4.027858286	4.997044535	6.046195387	5.986729644	6.664251916	5.026503703	4.667939654	6.343824407	4.938904333	5.039906079	5.338022891	6.350106217	4.939728278	5.575128888	5.249218153	5.544116454	0.0001	0.0001	4.951640265
FBgn0035167	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	3.198166927	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	3.13525241	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035168	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	8.014224207	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.975770894	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035169	7.164812343	8.29443711	8.47999849	7.871888705	7.910339171	11.85397362	7.839705307	9.716472594	9.60296381	7.422721028	7.042368185	7.945099241	8.408822516	7.513003274	8.607884016	7.745706992	8.61367796	8.679420674	10.57113178	12.85383612	6.683557015	8.744565087	8.006050742	9.575954343	6.562253391	8.636114975	8.13649105	6.98354271	7.215769909	7.219770518
FBgn0035170	0.0001	0.0001	0.0001	10.91405848	0.0001	0.0001	7.041459739	0.0001	0.0001	0.0001	0.0001	0.0001	11.01879028	2.493599284	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	7.427107294	0.0001	0.0001	3.971416433	0.0001	0.0001	0.0001	0.0001	4.504621293
FBgn0035171	0.0001	0.0001	0.0001	5.79683192	0.0001	0.0001	2.896202421	0.0001	0.0001	0.0001	0.0001	0.0001	3.397307013	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.861500759	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035173	10.95689657	9.526280476	9.092909403	9.514490528	9.089566702	0.0001	8.853257563	7.719407893	10.06711161	4.713263294	8.917353352	9.232821815	10.08169813	9.36241219	10.11042658	0.0001	7.821920633	7.263109061	8.543455679	0.0001	8.58558745	8.954628059	0.0001	7.731832273	7.797691255	8.595753867	8.332048248	10.39626276	11.65022915	9.904126375
FBgn0035176	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	12.67931777	0.0001	0.0001	0.0001	0.0001	0.0001	8.338931375	0.0001	0.0001	0.0001	0.0001	12.12623779	0.0001	2.963426156	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035178	0.0001	0.0001	0.0001	10.0453831	0.0001	0.0001	3.900006055	0.0001	0.0001	0.0001	0.0001	0.0001	8.966685159	0.0001	0.0001	0.0001	0.0001	4.280843957	0.0001	0.0001	0.0001	6.63289744	0.0001	0.0001	3.903730514	0.0001	0.0001	0.0001	0.0001	5.242782386
FBgn0035179	0.0001	0.0001	0.0001	8.996689249	0.0001	0.0001	5.843563029	0.0001	0.0001	3.414394453	0.0001	0.0001	8.945799312	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	7.835942127	0.0001	0.0001	3.886944325	0.0001	0.0001	0.0001	0.0001	3.194425555
FBgn0035181	8.697714699	8.44389825	9.912924144	8.48955658	8.454211763	8.539209538	8.37257252	9.117670855	8.103381932	4.819154641	10.22905916	8.479956942	8.916871484	8.869706177	8.814012547	9.619650192	9.119765072	9.145358243	9.592594516	8.949070153	8.439646002	9.200309977	8.791269477	8.578484648	9.706296982	8.423241524	9.666609238	8.03509426	9.81416108	8.436822
FBgn0035186	4.692675752	7.315328117	0.0001	0.0001	4.302560663	9.841416205	8.724024642	0.0001	0.0001	0.0001	0.0001	9.777512112	0.0001	0.0001	5.07186094	0.0001	11.12562804	10.68634658	5.98428595	10.76649076	0.0001	0.0001	0.0001	11.0041509	7.795167122	10.28594298	0.0001	8.173449688	0.0001	3.682274196
FBgn0035187	0.0001	0.0001	0.0001	7.029284526	0.0001	0.0001	4.144336185	0.0001	0.0001	0.0001	0.0001	0.0001	7.420263277	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	5.948373745	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035189	8.984677615	12.0661709	6.222274321	6.26465214	7.745352507	9.082070796	10.02084277	11.51802861	4.760259522	0.0001	9.91558395	11.4581633	7.202415854	9.205646631	10.36376107	8.839601066	11.91837505	12.68342445	13.45475435	10.55169036	9.135334897	4.816788563	7.75850971	11.89361489	7.709516781	11.33469713	10.75124253	10.15584736	0.0001	8.672720634
FBgn0035192	6.512654781	4.142702623	6.890496576	0.0001	8.980870913	0.0001	3.082589057	4.79646323	3.531625062	0.0001	0.0001	0.0001	0.0001	6.943785765	3.685969423	0.0001	0.0001	0.0001	3.460617511	0.0001	8.215737371	3.369056012	0.0001	0.0001	0.0001	5.970877259	6.169574993	0.0001	0.0001	0.0001
FBgn0035193	4.910120657	0.0001	0.0001	0.0001	8.3057117	0.0001	3.069684772	10.91063986	0.0001	0.0001	0.0001	5.240780027	0.0001	3.943662714	0.0001	4.070469876	0.0001	0.0001	7.28438689	0.0001	0.0001	0.0001	5.388802636	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	6.943058295
FBgn0035194	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	6.131038885	3.806392932	0.0001	0.0001	0.0001	0.0001	0.0001	4.985208581	0.0001	0.0001	0.0001	0.0001	0.0001	4.199576812	4.465055759	0.0001	0.0001	3.785691862	0.0001	0.0001	0.0001	0.0001
FBgn0035195	9.621136718	9.324208233	9.981595682	9.346391683	9.487011727	9.257834676	9.290873549	9.788526734	8.974948044	10.96774478	10.25899836	9.195659811	9.684185156	10.20956927	9.898032259	10.73012624	9.972474313	9.528368353	10.17384936	10.0385647	9.184731599	9.018028874	10.06976125	9.6022528	10.3157956	8.809714948	9.990181496	8.845200079	7.598708979	8.843709197
FBgn0035196	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	12.61197089	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035199	7.65938056	0.0001	3.598100067	2.349814484	4.186652113	0.0001	2.492689499	0.0001	0.0001	2.929716266	0.0001	3.650863028	2.489861257	6.889525978	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	9.394150362	2.205290278	6.21668921	1.922709479	5.642427685	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035203	10.26393668	9.228473393	9.343999469	7.833631004	10.30477988	9.032590296	7.334735128	8.132188037	9.256150484	7.530513622	11.1925445	9.1906755	8.78629753	10.85106859	10.04626541	12.13273518	9.898212606	9.461367261	9.940752335	9.751910194	10.89881802	8.713710496	9.827921633	9.356859629	8.869910446	10.73116968	10.74146156	9.602678252	11.13155508	9.753527221
FBgn0035204	8.001075221	9.100422878	5.917436944	10.21122067	8.881671519	12.16885619	8.677085378	6.018254	9.157189805	11.83634429	8.68418471	8.689994269	10.27950962	6.913187654	8.391586851	6.962872216	9.320351984	9.30930359	9.257370781	11.12711867	7.296408976	7.81619164	6.548121	9.130855502	8.798242193	9.271812632	7.742763649	8.287658126	9.875544372	8.819889702
FBgn0035205	8.935761105	8.56250059	9.716716784	11.42153575	9.066954226	7.983060298	9.61649104	9.506767221	9.220079406	8.82742026	9.433410228	9.142052128	11.28663258	8.867762621	9.064337842	9.56931738	9.179319731	9.138563899	9.507464473	8.533795728	9.577703212	10.23032268	9.306428919	8.251957321	10.40711638	9.112747068	9.439103195	8.37220112	10.43583668	8.76315505
FBgn0035206	9.646020819	9.564507008	11.16821942	8.39594549	9.941310659	11.00815163	9.16278344	9.592985157	9.286153643	6.494352578	10.81154582	9.487556743	8.24423986	9.724924524	10.36374907	11.64577911	9.960808545	10.09946795	9.567854438	11.4029451	11.14052417	8.839299529	10.20151577	10.16178881	10.07397556	9.523949339	11.03078553	9.13021343	7.692155826	10.05008993
FBgn0035207	6.606126602	6.654260794	6.303021775	8.778741745	7.008003653	6.642906221	7.742177152	7.926770892	7.161352816	8.404915006	6.744459189	6.948790987	8.435289753	6.333598699	7.081420214	7.275742616	6.390002735	6.860216914	8.176581862	7.065037305	7.502295979	7.093518317	6.827687499	7.730338875	8.455730475	8.054162907	7.654206663	6.838915949	6.455219761	6.980819886
FBgn0035208	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.643470812	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035209	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	9.361823554	7.713595956	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	8.602951001	5.644027988	0.0001	0.0001	4.26716	0.0001	0.0001	0.0001	0.0001
FBgn0035210	2.912001814	3.741615234	0.0001	3.56139791	4.948436647	0.0001	2.843972388	3.187911972	8.497368339	7.199731649	0.0001	3.168872492	4.020867524	4.041811189	3.45080828	0.0001	0.0001	0.0001	3.658658211	0.0001	4.839511449	8.798246238	6.916434983	3.565586274	4.605700556	5.486358321	0.0001	0.0001	0.0001	2.478446129
FBgn0035211	3.168093963	0.0001	5.753829272	4.829469541	2.902877191	6.323503581	4.19096993	6.796091732	5.884913248	6.281104127	0.0001	3.981836587	4.75428021	4.265237983	4.733727295	4.679158998	4.734513841	5.676428486	5.605198979	0.0001	3.942526642	5.077301163	4.668069608	5.137256898	6.79270086	4.65309501	4.460246088	3.729439641	0.0001	2.73844864
FBgn0035213	5.245900816	5.781483946	7.129589802	5.601091791	5.190829397	3.926939208	4.735333569	4.579167434	9.864137838	3.714536954	5.024377615	4.784531616	5.117483964	5.606905695	4.776463088	6.285891159	6.055258214	5.662925364	4.78690976	5.505492276	5.701140289	7.863075546	6.760375249	5.919939178	4.91743991	5.316178204	5.323281305	5.063893462	5.860115624	4.891054591
FBgn0035216	0.0001	0.0001	12.09867237	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	4.799953086	0.0001	0.0001	0.0001
FBgn0035217	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	11.03983461	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035227	7.177171248	0.0001	8.441340582	8.445086103	6.767840782	0.0001	6.703261042	6.983913467	6.624162642	4.16104886	0.0001	0.0001	8.365535807	6.55933745	0.0001	7.733617471	8.227738956	8.011414705	0.0001	0.0001	0.0001	7.342983205	7.130146988	8.159224962	7.877387471	7.122864176	0.0001	7.453341838	7.452127401	6.950496345
FBgn0035228	11.78460152	9.735729816	9.659548106	11.42604452	11.02995233	10.42540067	10.91412485	9.689428117	9.716628764	8.947207554	10.18280796	11.68033054	11.49764177	10.72719415	9.636406984	8.851433139	10.19359985	10.93102643	10.1035544	10.18241871	10.06313337	9.916718403	10.23143276	11.15675831	10.79429022	10.9097698	9.705719845	10.26504801	12.38263637	9.489250418
FBgn0035229	7.028688438	5.595763435	6.194780528	10.65991828	7.554382962	7.825461008	8.830167942	7.379440606	10.12475391	7.624074597	8.01125681	8.527088874	10.41655716	6.334276405	5.847071183	8.77004126	8.774230587	8.760125037	6.722419081	8.315293572	8.170114128	9.824108826	7.481909599	8.950142844	8.901856169	8.409993926	7.110738083	8.484999455	9.740655953	7.704815731
FBgn0035231	0.0001	0.0001	9.742648093	11.30004116	0.0001	0.0001	9.569387968	0.0001	0.0001	10.96389224	0.0001	4.697513794	11.84807355	0.0001	0.0001	3.743512058	0.0001	4.33862132	0.0001	5.020122251	0.0001	7.384462546	0.0001	0.0001	9.664149354	4.497686528	0.0001	7.713461757	0.0001	6.242320719
FBgn0035232	9.319949894	8.049447479	8.640061172	9.091781944	9.62495423	8.774102343	8.900922718	9.958700247	6.615185138	9.355743599	9.866838481	9.623974911	8.850819847	9.324965645	7.847758894	8.252748934	8.61339151	8.816651197	9.943210779	9.172122056	8.519571583	8.720972814	8.834100195	9.496819018	9.357362374	9.70699502	9.428007469	8.975317817	10.29978377	8.975406047
FBgn0035233	7.147317787	6.807024076	5.289890621	4.003860114	8.829601627	6.363854292	5.053807999	6.035241111	6.464216318	6.395347546	5.872257651	6.762481163	4.048399922	4.201178311	5.145605651	5.277949857	0.0001	5.748582477	6.891152634	7.468832018	4.114438159	4.202833332	5.18291868	7.178831276	5.125964913	7.80086686	6.664108947	6.038670468	0.0001	7.220352676
FBgn0035234	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035235	0.0001	0.0001	0.0001	5.160049873	0.0001	0.0001	0.0001	0.0001	5.098787424	0.0001	0.0001	0.0001	4.685435973	0.0001	0.0001	4.631205424	0.0001	0.0001	0.0001	0.0001	0.0001	5.894893917	4.543020565	0.0001	4.488008602	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035236	5.750012157	6.63603859	5.56722507	5.847450684	5.584411013	6.269093283	5.369351117	7.468851042	5.998383973	5.29774597	6.136822347	4.922744692	6.082485505	6.378293604	7.009212878	5.785731759	5.622986688	5.313402918	6.891246667	4.912072341	6.401779386	5.333864822	5.527946751	5.191306503	5.647415749	5.381991719	5.470921673	5.608685122	5.129906077	6.086039663
FBgn0035237	4.148426943	0.0001	0.0001	7.43379609	5.340899491	0.0001	4.976539386	0.0001	4.895213591	0.0001	0.0001	0.0001	7.116953854	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	5.062907911	5.93607842	0.0001	7.250107024	5.094587721	4.602126661	8.29850949	0.0001	6.067597717
FBgn0035238	6.976293253	7.110867852	7.65312508	6.849310005	7.081706179	9.138112996	6.704770247	7.494047846	8.977958217	10.99320916	6.929531389	6.957811299	6.344204826	5.817328932	6.40308184	7.964499718	7.097027855	7.410784819	7.53188244	9.084325187	6.56184973	7.061387676	7.152370617	7.902519	6.972179886	7.599336058	7.03111786	6.546106348	0.0001	6.472003847
FBgn0035241	4.783238182	0.0001	0.0001	0.0001	7.181097581	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	9.209224021	2.976677642	3.629952349	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	7.622503374	0.0001	0.0001	0.0001	0.0001	6.318704063	0.0001	0.0001	0.0001	0.0001
FBgn0035243	4.726783934	5.722103524	6.833169947	4.619825428	5.344654203	5.392437068	4.608119789	6.436633873	6.71063888	5.5065092	0.0001	4.69277265	4.511688669	5.43057244	5.828541116	6.622602564	4.446624456	4.321277291	6.662786152	6.538940285	6.374780504	6.390731259	7.540966367	5.287984133	5.805617031	6.705101046	6.258039224	5.490783107	6.410969294	5.88998989
FBgn0035244	8.072035994	8.81212096	7.597861159	8.570153955	8.081786716	0.0001	7.824652397	8.105732216	7.900212514	7.93149655	9.043032221	8.18537033	8.517318687	8.460869257	8.80538749	7.71685941	8.870114689	9.015629102	9.307703336	7.847539336	8.311800641	7.335039791	7.430331827	8.919019441	7.802117724	8.513226484	7.928252455	8.110632204	9.045371768	7.847616545
FBgn0035245	0.0001	0.0001	0.0001	9.074421298	0.0001	0.0001	4.503593758	0.0001	0.0001	2.441823904	0.0001	0.0001	9.183389556	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	7.417547414	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035247	7.332628515	7.50524791	7.390427857	7.055740562	7.798760068	7.097972094	6.794104505	7.715818322	7.833246201	4.402062351	7.097722408	6.796121515	6.951566923	7.394082801	6.432902015	8.168571564	7.075010103	6.782569625	7.874309751	7.75285817	7.485244074	7.526037239	7.870410622	7.411362111	6.869017985	7.400154316	7.4671473	6.880723416	6.789913613	7.092995782
FBgn0035248	4.734235618	4.4971279	6.055468594	3.957934382	4.673528061	5.102718207	3.726863604	5.115843164	3.928636533	2.687707872	5.767336335	4.823324811	4.157323413	3.818934815	3.474815215	6.318555844	5.234283314	5.095476494	4.653553485	5.210210118	3.568248183	3.942450815	4.883517244	4.663289225	4.644836338	5.389198274	6.407999469	4.26329631	0.0001	4.945975901
FBgn0035249	0.0001	0.0001	0.0001	3.942099742	0.0001	0.0001	0.0001	4.706990706	4.737462192	0.0001	0.0001	0.0001	0.0001	3.319921646	0.0001	0.0001	0.0001	0.0001	4.162331548	3.960663723	0.0001	4.476197726	3.374211009	0.0001	3.407378436	3.611738264	0.0001	0.0001	0.0001	3.565758338
FBgn0035251	10.35897837	9.981919175	10.03505136	9.884370894	10.46376927	10.06067829	9.790542352	11.38899372	9.265635232	8.115071482	10.30009263	9.304330385	10.45607581	10.50283874	10.34202599	10.20345045	9.230716648	9.250674543	10.74357834	9.587774596	10.00717386	9.845766814	10.27101172	8.727968033	10.44055988	9.679030308	9.815910423	8.967009142	9.084131576	9.976163461
FBgn0035252	10.82937082	12.20225468	10.00892438	5.775906811	10.77736084	10.32164665	8.947538741	10.48255061	9.10619615	7.286817734	8.795306006	9.982252545	6.139516853	9.636226489	11.57103301	9.357103651	9.109571526	9.200206885	11.95127465	11.27598809	8.621591708	7.692549119	10.19662541	9.628167826	9.101601582	10.14592553	11.08312809	8.960491643	6.795552888	10.51410773
FBgn0035253	7.48874432	8.237393721	9.061425893	8.905933465	7.798791404	8.120971168	7.40785549	7.753827075	8.614229406	5.52406124	8.158912509	7.430418562	8.701921344	7.530672133	7.834930863	8.544349835	8.449555387	8.314011404	7.644284692	8.243661245	7.780394727	9.819626291	8.28203725	7.98064339	7.275097719	6.899767224	7.672522235	7.870561796	8.616954892	7.701661461
FBgn0035254	4.730991067	0.0001	5.605223171	5.378218928	5.557304384	0.0001	4.640624478	6.177401554	7.007149756	7.988673999	0.0001	0.0001	5.277711448	4.611335289	0.0001	5.263489465	5.63749106	5.700100832	5.246807887	5.191723156	0.0001	5.597141704	5.125105004	5.092778809	4.786010976	5.618803869	5.373552536	4.614286298	0.0001	5.630712666
FBgn0035255	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	8.271549995	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0035256	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
